ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Bottle Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
2321,"5003374854","850033748543","GFB BIRTHDAY CAKE BITES 4OZ",,"1","3.14","3.140","5.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"47.58",6,3,"D",0,"general",0,"61469",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2322,"5305600437","853056004375","GFB CHOC CHERRY ALMOND BITES 4.8OZ",,"1","3.14","3.140","5.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"47.58",6,2,"D",0,"general",0,"74576",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2323,"5003374831","850033748314","GFB CHOC CHIP COOKIE DOUGH BITES 4OZ",,"1","3.14","3.140","5.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"47.58",0,0,"D",0,"general",0,"10540",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2324,"5003374846","850033748468","GFB FUDGE BROWNIE BITES 4OZ",,"1","3.14","3.140","5.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"47.58",0,0,"D",0,"general",0,"88716",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2325,"5305600408","853056004085","GFB CRANBERRY TOASTED ALMOND BAR 2OZ",,"1","1.45","1.450","2.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","3.00",3,"51.51",12,3,"B",0,"general",0,"63264",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2326,"5681800815","856818008154","GFB DARK CHOC ALMOND BAR 2OZ",,"1","1.45","1.450","2.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","6.00",6,"51.51",0,0,"D",0,"general",0,"93602",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2327,"5305600400","853056004009","GFB OATMEAL RAISIN BAR 2OZ",,"1","1.45","1.450","2.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","8.00",8,"51.51",1,1,"C",0,"general",0,"06024",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2328,"0924992304","609249923042","ZYN 6MG MENTHOL",,"1","4.20","4.200","9.99",,,,,"Tax","TOBACCO PRODUCTS","Tobacco Products","Nepa 305","1.00",1,"57.96",5,3,"A",0,"general",0,"41128",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2330,"7031364856, 7826966038","6978269660386, 6978269660386","RAZ LTX 25K TROPICAL GUSH",,"1","11.79","12.000","32.00",,,,,"Tax","NICOTINE VAPES",,"BLACK BUNKER","0.00, 4.00",4,"63.16",0,0,"D",0,"general",0,"13122",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2335,"9999911569","0000","TROPIC METAL HAND PIPE",,"1","3.00","3.000","8.00",,,,,"Tax","HAND PIPES",,"Tropicalize","8.00",8,"62.50",0,0,"D",0,"general",0,"48771",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2336,"9999974341","0000","TROPIC DRIP GRINDER",,"1","5.00","5.000","12.00",,,,,"Tax","GRINDERS",,"KARINA DROPPED MERCH","3.00",3,"58.33",1,1,"B",0,"general",0,"71627",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2338,"3760035160, 3760015304","037600351607, 037600351607","BLACK LABEL ORIGINAL BACON 16OZ",,"1","5.97","5.970","9.99",,,,,"Tax","FRESH FOOD","NOTAX","Walmart Business","1.00, 0.00",1,"40.24",4,4,"A",0,"general",0,"07763",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2340,"1388000008","0000","CARNE ASADA QUESADILLA",,"1","4.00","4.000","10.00",,,,,"Tax","FRESH FOOD","NOTAX","MIAMI TACO","0.00",0,"60.00",8,8,"D",0,"general",0,"92437",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2344,"3598580157","635985801573","WHITE CLAW 6PK PEACH 12OZ",,"1","9.79","9.790","15.25",,,,,"Tax","BEERS",,"GOLD COAST","3.00",3,"35.80",0,0,"D",0,"general",0,"63893",4,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
2345,"2840070006","028400700061","DORITOS MINIS COOL RANCH 5 1/8 OZ",,"1","2.00","2.000","3.50",,,,,"Tax","SNACKS","NOTAX","Walmart Business","5.00",5,"42.86",3,3,"B",0,"general",0,"40860",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2346,"5340000391, 5340000393","853400003931, 853400003931","GRIN FLOSS PICKS MINT 75PC",,"1","2.97","2.970","5.99",,,,,"Tax","PERSONAL CARE ITEMS","NOTAX","Walmart Business","1.00, 0.00",1,"50.42",4,2,"B",0,"general",0,"97592",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2347,"7031364844, 7826966053","6970313648449, 0000","RAZ LTX 25K STRAWBERRY PEACH GUSH",,"1","11.79","11.800","32.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00, 5.00",5,"63.16",0,0,"D",0,"general",0,"11566",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2348,"7471014668","6974710146683","FUME EXTRA MIAMI MINT",,"1","4.37","5.250","13.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","5.00",5,"66.38",10,1,"B",0,"general",0,"52020",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2349,"7033066129, 7033062240, 7033063923","070330622401, 070330622401, 070330622401","BIC LIGHTER",,"1","1.20","1.300","2.50",,,,,"Tax","LIGHTERS,TORCH, BUTANE",,"Nepa 305","0.00, 2.00, 46.00",48,"52.00",50,8,"B",0,"general",0,"89474",50,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2350,"9158502167","091585021672","CLIPPER BUTANE",,"1","0.00","0.000","6.00",,,,,"Tax","MISCELLANEOUS SMOKE SHOP",,"Nepa 305","0.00",0,"100.00",3,3,"D",0,"general",0,"00248",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2351,"0766074060","307660740605","TUMS EX STRENGHT SMOOTHIES 12CT",,"1","2.38","2.500","4.99",,,,,"Tax","MEDICINE ITEMS","NOTAX","Walmart Business","3.00",3,"52.30",1,1,"C",0,"general",0,"79884",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2352,"7214003205","072140032050","COPPERTONE 50SPF COMPLETE SUNSCREEN 7OZ",,"1","0.00","0.000","13.99",,,,,"Tax","PERSONAL CARE ITEMS","NOTAX","Walmart Business","1.00",1,"100.00",0,0,"D",0,"general",0,"45669",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2353,"0958651487","709586514870","POPPI GINGER LIME",,"1","1.28","1.280","3.50",,,,,"Tax","BEVERAGES ","NOTAX","GOLD COAST","0.00",0,"63.43",1,1,"D",0,"general",0,"62362",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2354,"5503600540","855036005402","HALS CHIPS SWEET CHILI 5OZ","5OZ","1","0.00","0.000","4.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"100.00",0,0,"D",0,"general",0,"80883",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2355,"5503600536","855036005365","HALS CHIPS SEA SALT & VINEGAR 5OZ","5OZ","1","0.00","0.000","4.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"100.00",12,2,"D",0,"general",0,"61288",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2356,"5503600592","855036005921","HALS CHIPS SOUR CREAM & ONION 5OZ","5OZ","1","0.00","0.000","4.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"100.00",1,1,"D",0,"general",0,"27062",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2357,"9999972499","0000","CHARMIN ESSENTIAL TOILET PAPER 6PK",,"1","7.82","7.820","11.99",,,,,"Tax","PERSONAL CARE ITEMS","NOTAX","Jetro","0.00",0,"34.78",9,7,"D",0,"general",0,"49420",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2358,"4460032251","044600322513","CLOROX BLEACH 24OZ",,"1","2.96","2.960","5.99",,,,,"Tax","HOUSEHOLD CLEANING SUPPLIES","NOTAX","CWA","4.00",4,"50.58",12,2,"B",0,"general",0,"23116",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2359,"7958118406","079581184065","CALYPSO TROPICAL MANGO 16OZ BOTTLE",,"1","1.44","1.440","2.99",,,,,"Tax","BEVERAGES ","NOTAX","EAGLE BRAND","23.00",23,"51.84",0,0,"D",0,"general",0,"52126",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2360,"9047841010","090478410104","JARRITOS MANGO 12.5OZ",,"1","1.45","0.000","2.50",,,,,"Tax","BEVERAGES ","NOTAX","EAGLE BRAND","23.00",23,"42.00",3,3,"B",0,"general",0,"44799",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2361,"9999915387","0000","EMPLOYEE DISCOUNT FOR SMOKE SHOP ITEMS ONLY",,"1","0.00","0.000","20.00",,,,,"Tax",,,,"0.00",0,"100.00",1,1,"C",0,"general",0,"28145",1,,,,,0,0,"Inventory Item",,,1,1,1,0,"EMPLOYEE DISC",,1,0
2362,"1820020447","018200204470","NUTRL STRAWBERRY 4PK 12OZ CAN",,"1","7.23","7.230","13.99",,,,,"Tax","BEERS",,"EAGLE BRAND","0.00",0,"48.32",6,3,"D",0,"general",0,"95979",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2363,"1820020298","018200202988","NUTRL PINEAPPLE 4PK 12OZ CAN","4PK","1","7.98","7.980","13.99",,,,,"Tax","BEERS",,"EAGLE BRAND","4.00",4,"42.96",6,2,"B",0,"general",0,"53074",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2364,"1820020353","018200203534","NUTRL WATERMELON 4PK 12OZ CAN",,"1","8.06","8.180","13.99",,,,,"Tax","BEERS",,"EAGLE BRAND","5.00",5,"42.39",6,3,"A",0,"general",0,"47356",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2366,"4000042206","040000422068","MILKYWAY CHOCOLATE BAR 1.84OZ",,"1","1.04","1.210","2.50",,,,,"Tax","SNACKS","NOTAX","CWA","30.00",30,"58.40",1,1,"C",0,"general",0,"09325",36,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2370,"7339000011","073390000110","MENTOS MINT TUBE 1.32OZ","4PK","1","0.00","0.000","2.99",,,,,"Tax","SNACKS","NOTAX","Jetro","9.00",9,"100.00",0,0,"D",0,"general",0,"64280",15,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2371,"1012543695","810125436956","GEEKBAR BLUEBERRY WATERMELON",,"1","9.00","9.000","30.00",,,,,"Tax","NICOTINE VAPES",,"Smoke Nation","3.00",3,"70.00",5,2,"A",0,"general",0,"24591",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2375,"0495700009","90495793","FANTA ORANGE GLASS BOTTLE",,"1","0.99","0.990","2.00",,,,,"Tax","BEVERAGES ","NOTAX","EUROSTAR","6.00",6,"50.50",24,7,"B",0,"general",0,"33226",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2376,"4529126991","8445291269910","SMARTIES",,"1","0.00","0.000","2.50",,,,,"Tax","SNACKS","NOTAX","EUROSTAR","12.00",12,"100.00",24,3,"B",0,"general",0,"80133",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2377,"0050039030","8000500390306","NUTELLA BISCUITS 14X BAG 100GR",,"1","4.49","0.000","7.25",,,,,"Tax","SNACKS","NOTAX","EUROSTAR","0.00",0,"38.07",10,10,"D",0,"general",0,"63232",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2378,"0117124232","5201171242328","EPSA ORANGE DRINK 7.8FL OZ",,"1","1.19","1.190","2.99",,,,,"Tax","BEVERAGES ","NOTAX","EUROSTAR","17.00",17,"60.20",24,3,"B",0,"general",0,"44069",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2379,"5480042338","054800423385","BEN'S ORIGINAL BASMATI",,"1","0.00","0.000","3.99",,,,,"Tax","PANTRY ITEMS","NOTAX","Walmart Business","0.00",0,"100.00",0,0,"D",0,"general",0,"68464",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2380,"3800063530","038000635304","FROOT LOOPS 1.5OZ",,"1","0.00","0.000","2.50",,,,,"Tax","PANTRY ITEMS","NOTAX","Walmart Business","0.00",0,"100.00",0,0,"D",0,"general",0,"03299",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2381,"2840037185","028400371858","LAYS KETTLE JALAPENO 8OZ",,"1","3.67","3.680","5.99",,,,,"Tax","SNACKS","NOTAX","FRITO LAY","3.00",3,"38.73",8,2,"B",0,"general",0,"70720",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2384,"7797509513","077975095133","SNYDER'S HOT BUFFALO WING 11.25OZ",,"1","3.53","3.620","6.00",,,,,"Tax","SNACKS","NOTAX","Walmart Business","3.00",3,"41.17",1,1,"C",0,"general",0,"13464",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2386,"7040400832","070404008322","KETO BLEND SPRAY 5FL. OZ",,"1","0.00","0.000","6.99",,,,,"Tax","PANTRY ITEMS","NOTAX","Walmart Business","0.00",0,"100.00",3,1,"D",0,"general",0,"00582",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2388,"5110700300","851107003001","BREW DR KOMBUCHA CLEAR MIND 14OZ",,"1","2.00","2.000","3.99",,,,,"Tax","BEVERAGES ","NOTAX","COSTCO","0.00",0,"49.87",0,0,"C",0,"general",0,"17903",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2389,"5110700303","851107003032","BREW DR KOMBUCHA SUPERBERRY 14OZ",,"1","1.33","2.000","3.99",,,,,"Tax","BEVERAGES ","NOTAX","COSTCO","5.00",5,"66.67",1,1,"C",0,"general",0,"59628",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2390,"5716100846","857161008464","BREW DR KOMBUCHA ISLAND MANGO 140Z",,"1","2.00","2.000","3.99",,,,,"Tax","BEVERAGES ","NOTAX","COSTCO","1.00",1,"49.87",0,0,"D",0,"general",0,"64101",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2391,"5005013845","850050138457","COSTA BRAVA SERRANO HAM 8OZ",,"1","5.46","5.750","9.25",,,,,"Tax","FRESH FOOD","NOTAX","Walmart Business","0.00",0,"40.97",2,2,"B",0,"general",0,"44771",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2392,"8165576526","8681655765265","ADALYA 250G ANGEL LIPS",,"1","10.75","10.750","25.99",,,,,"Tax","HOOKAH RELATED",,"Nepa 305","2.00",2,"58.64",0,0,"D",0,"general",0,"46099",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2393,"0924990201","609249902016","ZYN 3MG SPEARMINT",,"1","4.20","4.200","9.99",,,,,"Tax","TOBACCO PRODUCTS","Tobacco Products","Nepa 305","3.00",3,"57.96",5,3,"B",0,"general",0,"28969",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2394,"4182171236","6941821712366","FUME ZERO PEACH ICE 2",,"1","0.00","0.000","15.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"100.00",0,0,"D",0,"general",0,"67814",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2395,"7598405288","6975984052885","RAZ 9K STRAWBERRY SHORTCAKE",,"1","9.79","8.000","27.00",,,,,"Tax","NICOTINE VAPES",,"BLACK BUNKER","0.00",0,"63.74",5,4,"D",0,"general",0,"67247",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2396,"1527262098","0000","GET LOST BUCKET HAT MUSH",,"1","0.00","0.000","25.00",,,,,"Tax","MISCELLANEOUS SMOKE SHOP",,"Nepa 305","1.00",1,"100.00",0,0,"D",0,"general",0,"32635",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2397,"1527262106","0000","GET LOST BUCKET HAT",,"1","0.00","0.000","25.00",,,,,"Tax","MISCELLANEOUS SMOKE SHOP",,"Nepa 305","1.00",1,"100.00",0,0,"D",0,"general",0,"93493",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2398,"0338600011","7703386000116","SARY AREPA EXTRA CHEESE 16.903 OZ",,"1","0.00","0.000","7.99",,,,,"Tax","FROZEN MEAL","NOTAX","UNKNOWN","2.00",2,"100.00",0,0,"D",0,"general",0,"03720",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2399,"3077206280","030772062807","HEAD AND SHOULDERS 2 IN 1 SHAMPOO",,"1","5.77","5.770","8.99",,,,,"Tax","PERSONAL CARE ITEMS","NOTAX","Jetro","5.00",5,"35.82",6,1,"B",0,"general",0,"92261",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2400,"7096000011","070960000112","SARATOGA SPARKLING WATER 28 0Z",,"1","1.96","1.970","3.99",,,,,"Tax","BEVERAGES ","NOTAX","Jetro","15.00",15,"50.88",12,3,"B",0,"general",0,"32096",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2401,"3400000009","03400908","ICEBREAKER MINTS WINTERGREEN CIRCLE PACK",,"1","2.40","2.430","4.50",,,,,"Tax","SNACKS","NOTAX","Jetro","3.00",3,"46.67",1,1,"C",0,"general",0,"47128",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2402,"3077208722","030772087220","BOUNTY  SINGLE TRIPLE PLUS PAPER TOWEL",,"1","3.17","3.170","5.25",,,,,"Tax","MISCELLANEOUS SMOKE SHOP",,"Jetro","1.00",1,"39.62",0,0,"D",0,"general",0,"82621",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2406,"4223872212","042238722125","HARIBO STARMIX 4OZ",,"1","0.00","0.000","4.00",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"100.00",12,5,"D",0,"general",0,"51835",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2407,"4223835889","042238358898","HARIBO SOUR SGHETTI 5OZ",,"1","0.00","0.000","4.00",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"100.00",12,2,"D",0,"general",0,"22938",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2409,"8289559011","682895590110","LITTLE RICK HEMP DRINK PINA 12OZ",,"1","0.00","0.000","7.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"100.00",4,3,"D",0,"general",0,"82303",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2410,"5003170018","850031700185","LIQUID DEATH SPARKLING MOUNTAIN WATER 19.2OZ",,"1","0.00","0.000","2.99",,,,,"Tax","BEVERAGES ","NOTAX","REP RALLY","0.00",0,"100.00",0,0,"D",0,"general",0,"17024",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2411,"5003170022","850031700222","LIQUID DEATH SEVERED LIME 19.2OZ",,"1","0.00","0.000","2.99",,,,,"Tax","BEVERAGES ","NOTAX","REP RALLY","0.00",0,"100.00",6,3,"D",0,"general",0,"93472",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2413,"8871593872","0000","WINE STOPPERS",,"1","0.00","0.000","2.00",,,,,"Tax","MISCELLANEOUS MARKET","NOTAX","Smoke Nation","23.00",23,"100.00",0,0,"D",0,"general",0,"71438",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2415,"7236871097","072368710976","DELALLO POTATO GNOCCHI 16OX",,"1","4.80","5.290","7.88",,,,,"Tax","PANTRY ITEMS","NOTAX","FAIRE ","3.00",3,"39.09",0,0,"D",0,"general",0,"14291",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2417,"7236872080","072368720807","DELALLO AVOCADO OIL 8.5OZ",,"1","8.39","8.460","14.25",,,,,"Tax","PANTRY ITEMS","NOTAX","FAIRE ","6.00",6,"41.12",3,3,"A",0,"general",0,"83781",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2418,"7236851034","072368510347","DELALLO SPAGHETTI BAG 16OZ",,"1","2.49","2.490","3.99",,,,,"Tax","PANTRY ITEMS","NOTAX","FAIRE ","3.00",3,"37.59",2,2,"B",0,"general",0,"64688",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2419,"7236851055","072368510552","DELALLO FUSILLI BAG 16OZ",,"1","3.12","3.120","4.99",,,,,"Tax","PANTRY ITEMS","NOTAX","FAIRE ","4.00",4,"37.47",2,2,"B",0,"general",0,"40073",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2420,"7236811100","072368111001","DELALLO CHOPPED GARLIC 6OZ",,"1","3.42","3.420","5.99",,,,,"Tax","PANTRY ITEMS","NOTAX","FAIRE ","7.00",7,"42.90",0,0,"D",0,"general",0,"41765",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2422,"9999972776","0000","BOTTLE WINE OPENER",,"1","1.00","1.000","2.99",,,,,"Tax","MISCELLANEOUS SMOKE SHOP",,"Smoke Nation","13.00",13,"66.56",0,0,"D",0,"general",0,"16772",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2423,"9999932604","0000","FUN WINE STOPPERS",,"1","0.50","0.500","2.99",,,,,"Tax","MISCELLANEOUS MARKET","NOTAX","Smoke Nation","6.00",6,"83.28",0,0,"D",0,"general",0,"50696",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2424,"9999917259","0000","RING BEER BELL",,"1","3.37","3.370","8.99",,,,,"Tax","MISCELLANEOUS MARKET","NOTAX","Smoke Nation","1.00",1,"62.51",0,0,"D",0,"general",0,"13322",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2425,"3500053105","035000531056","FABULOSO LAVENDER 16.9OZ",,"1","1.56","1.690","2.50",,,,,"Tax","HOUSEHOLD CLEANING SUPPLIES","NOTAX","Jetro","22.00",22,"37.60",0,0,"D",0,"general",0,"24379",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2427,"8616241186","786162411860","VITAMINWATER BLUE RASPBERRY LIMEADE 20OZ",,"1","1.55","1.550","3.00",,,,,"Tax","BEVERAGES ","NOTAX","COCA COLA","0.00",0,"48.33",12,5,"D",0,"general",0,"24207",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2428,"9999984780","0000","REFRIED BEANS WITH CHORIZO 16OZ",,"1","0.00","0.000","10.00",,,,,"Tax","FRESH FOOD","NOTAX","MIAMI TACO","0.00",0,"100.00",0,0,"D",0,"general",0,"81615",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2429,"6965700002","869657000029","NEURO GUM ENERGY FOCUS 9PK",,"1","0.00","0.000","6.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","7.00",7,"100.00",12,3,"B",0,"general",0,"52276",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2432,"1427201223","814272012230","LAZY DOG TREAT TURKEY SWEET POTATO 5OZ",,"1","0.00","0.000","7.00",,,,,"Tax","PET ITEMS",,"Jetro","6.00",6,"100.00",0,0,"D",0,"general",0,"07100",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2433,"1427201343","814272013435","LAZY DOG TREAT BANANA HONEY BACON 5OZ",,"1","0.00","0.000","7.00",,,,,"Tax","PET ITEMS",,"Jetro","7.00",7,"100.00",10,1,"B",0,"general",0,"85264",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2434,"1427201361","814272013619","LAZY DOG BIRTHDAY PUP PIE",,"1","0.00","0.000","11.99",,,,,"Tax","PET ITEMS",,"Jetro","5.00",5,"100.00",0,0,"D",0,"general",0,"73140",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2435,"0573071112","305730711128","CHAPSTICK SPEARMINT 0.15OZ",,"1","0.00","0.000","2.50",,,,,"Tax","PERSONAL CARE ITEMS","NOTAX","Jetro","9.00",9,"100.00",1,1,"C",0,"general",0,"65508",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2438,"1149010242","811490102422","BEST WHIP ORIGINAL 635GR",,"1","0.00","0.000","45.00",,,,,"Tax","MISCELLANEOUS SMOKE SHOP",,,"0.00",0,"100.00",0,0,"D",0,"general",0,"39352",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2439,"7790100781","0000","PRESIDENT FETA CRUMBLES 6OZ",,"1","0.00","0.000","6.99",,,,,"Tax","DAIRY","NOTAX","Walmart Business","0.00",0,"100.00",0,0,"D",0,"general",0,"66462",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2441,"7535331138, 7535331139","075353311387, 075353311387","DUCK PACKING TAPE 25YD",,"1","2.88","2.880","5.99",,,,,"Tax","HOUSEHOLD ITEMS",,"KARINA DROPPED MERCH","2.00, 0.00",2,"51.92",1,1,"C",0,"general",0,"65488",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2444,"5003062861, 5003062832, 5003062802, 5003062859, 5899300654","850030628619, 850030628329, 850030628022, 0000, 0000","DUDE WIPES XL 48CT",,"1","4.03","4.090","6.99",,,,,"Tax","PERSONAL CARE ITEMS","NOTAX","Walmart Business","0.00, 0.00, 0.00, 0.00, 3.00",3,"42.35",3,3,"B",0,"general",0,"46073",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2445,"3598580199","635985801993","WHITE CLAW SINGLE BLACKBERRY 19.2OZ",,"1","2.74","2.740","4.99",,,,,"Tax","BEERS",,"GOLD COAST","11.00",11,"45.09",1,1,"C",0,"general",0,"85852",12,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
2446,"3598580273","635985802730","WHITE CLAW 6PK GREEN APPLE 12OZ",,"1","9.79","9.790","15.25",,,,,"Tax","BEERS",,"GOLD COAST","1.00",1,"35.80",0,0,"D",0,"general",0,"87801",4,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
2447,"3354400244","033544002445","CORONA SUNBREW SINGLE  24OZ CAN",,"1","2.74","2.740","4.49",,,,,"Tax","BEERS",,"GOLD COAST","3.00",3,"38.98",12,5,"B",0,"general",0,"56026",12,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
2449,"3354400238","033544002384","CORONA SUNBREW 6PK 12OZ BOTTLE",,"1","9.40","9.400","14.99",,,,,"Tax","BEERS",,"GOLD COAST","6.00",6,"37.29",0,0,"D",0,"general",0,"67187",4,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
2450,"7110649865","0000","STAGG CHILI STEAKHOUSE 15OZ",,"1","0.00","0.000","3.50",,,,,"Tax","PANTRY ITEMS","NOTAX","COSTCO","6.00",6,"100.00",0,0,"D",0,"general",0,"04738",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
