ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Unit Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
181,"4799500082","047995000820","AMERICAN SPIRIT TOBACCO POUCHES",,"1","22.67","22.670","35.99",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","1.00",1,"37.01",0,0,"D",0,"general",0,"57131",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
182,"4563549198","045635491984","72HP PILL GOLD EDITION","PACK","1","1.56","1.560","5.99",,,,,"Tax","ADULT ITEMS",,"KARINA DROPPED MERCH","10.00",10,"73.96",0,0,"D",0,"general",0,"45635491984",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
183,"4799585524","047995855246","AMERICAN SPIRIT BLUE TURQUOISE","EACH","1","10.58","10.580","15.99",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","9.00",9,"33.83",0,0,"D",0,"general",0,"25032",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
184,"4799585509","047995855093","AMERICAN SPIRIT YELLOW",,"1","9.50","9.500","13.99",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","0.00",0,"32.09",3,3,"B",0,"general",0,"47995855093",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
185,"4799520061","047995200619","AMERICAN SPIRIT SMOOTH GOLD",,"1","10.00","10.000","14.99",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","8.00",8,"33.29",1,1,"B",0,"general",0,"47995855253",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
186,"4845073157","48450731570","SKULL JAR",,"1","7.00","12.170","15.00",,,,,"Tax","TRAYS/ ASHTRAYS",,,"1.00",1,"53.33",0,0,"D",0,"general",0,"48450731570",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
190,"5149701161","051497011611","BLAZY SUSAN PAPER KING",,"1","0.66","0.510","2.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,"NEPA 305","28.00",28,"67.00",0,0,"D",0,"general",0,"73414",50,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
191,"5149703696, 1013492023","810134920231, 810134920231","BLAZY SUSAN CONE 1/4 PINK",,"1","2.84","2.840","3.64",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"9.00, 7.00",16,"21.98",6,2,"B",0,"general",0,"11713",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
195,"1013492031","810134920316","BLAZY SUSAN PAPER 1/4",,"1","0.50","1.620","2.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"21.00",21,"75.00",1,1,"C",0,"general",0,"52307",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
196,"5149733154","051497331542","BLAZY TIPS BOOK",,"1","0.60","1.220","1.50",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"5.00",5,"60.00",0,0,"D",0,"general",0,"331542",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
198,"5149722170, 1013492027","51497221706, 810134920279","BLAZY SUSAN CONE KING SIZE",,"1","2.00","3.650","4.50",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"23.00, 0.00",23,"55.56",2,2,"B",0,"general",0,"20550",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
199,"5200032867","052000328677","GATORADE ORANGE 20OZ",,"1","1.06","1.060","3.00",,,,,"Tax","BEVERAGES",,"JETRO","0.00",0,"64.67",12,8,"D",0,"general",0,"52000328677",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
200,"5200001039","052000010398","GATORADE FROST ARCTIC BLITZ 20OZ","MISC","1","1.11","1.110","3.00",,,,,"Tax","BEVERAGES",,"JETRO","1.00",1,"63.00",0,0,"D",0,"general",0,"35968",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
201,"5200010247","052000102475","GATORADE FROST GLACIER CHERRY 20OZ",,"1","1.11","0.800","3.00",,,,,"Tax","BEVERAGES",,"JETRO","7.00",7,"63.00",1,1,"C",0,"general",0,"53795",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
202,"5200032866, 5200020806","052000328660, 052000328660","GATORADE FRUIT PUNCH 20OZ","MISC","1","0.82","0.820","3.00",,,,,"Tax","BEVERAGES",,"JETRO","4.00, 0.00",4,"72.67",8,3,"B",0,"general",0,"52000328660",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
203,"5200032486","052000324860","GATORADE ARCTIC GLACIER FREEZE 20OZ","MISC","1","1.11","1.110","3.00",,,,,"Tax","BEVERAGES",,"JETRO","5.00",5,"63.00",0,0,"D",0,"general",0,"64986",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
204,"5317636034","53176360348","HEISENBERG 50MG MENTHOL",,"1","6.00","6.240","15.00",,,,,"Tax","VAPE JUICES",,,"1.00",1,"60.00",120,0,"D",0,"general",0,"53176360348",120,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
210,"5317636400","053176364001","HEISENBERG 0MG GREEN",,"1","8.00","14.600","18.00",,,,,"Tax","VAPE JUICES",,,"1.00",1,"55.56",0,0,"D",0,"general",0,"84569",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
211,"5317636402","053176364025","HEISENBERG 6MG GREEN",,"1","6.00","14.600","15.00",,,,,"Tax","VAPE JUICES",,,"1.00",1,"60.00",0,0,"D",0,"general",0,"49986",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
212,"5317637802","53176378022","THE BERG BERRY 6MG","MISC","1","14.60","14.600","18.72",,,,,"Tax","VAPE JUICES",,,"1.00",1,"22.01",1,0,"D",0,"general",0,"79938",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
214,"5317637804","053176378046","THE BERG 50MG BERRY","50ML","1","14.60","14.600","18.72",,,,,"Tax","VAPE JUICES",,,"1.00",1,"22.01",0,0,"D",0,"general",0,"55956",120,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
216,"5317637801","053176378015","HEISENBERG 3MG BERRY",,"1","6.00","11.300","15.00",,,,,"Tax","VAPE JUICES",,,"0.00",0,"60.00",1,0,"D",0,"general",0,"53176378015",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
217,"7013710525","070137105251","BLACK MILD SINGLE WOOD TIP","SINGLE","1","1.00","1.000","1.75",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","31.00",31,"42.86",25,3,"B",0,"general",0,"29176",25,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
218,"7013783202, 7013710018","070137100188, 070137100188","BLACK MILD SINGLE ORIGINAL","SINGLE","1","0.89","0.890","1.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","-1.00, 30.00",29,"40.67",50,49,"A",0,"general",0,"92553",25,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
219,"7084700003","70847000037","MONSTER DRINK ZERO",,"1","1.70","2.840","3.50",,,,,"Tax","BEVERAGES",,,"0.00",0,"51.43",1,0,"D",0,"general",0,"96599",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
220,"7013710523","070137105237","BLACK MILD SINGLE WINE","SINGLE","1","0.79","0.780","1.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","25.00",25,"47.33",3,3,"C",0,"general",0,"70137105237",25,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
221,"7033066580","70330665804","DJEEP LIGHTER",,"1","1.60","2.840","3.50",,,,,"Tax","LIGHTERS / TORCH",,,"1.00",1,"54.29",1,0,"D",0,"general",0,"14736",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
222,"7161020365","071610203655","DUTCH BLUE DREAM",,"1","0.80","0.800","1.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","25.00",25,"46.67",3,3,"C",0,"general",0,"72587",30,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
223,"7161020281","71610202818","BACKWOODS DARK LEAF 5PK",,"1","3.50","5.850","7.50",,,,,"Tax","TOBACCO PRODUCTS",,,"3.00",3,"53.33",1,0,"D",0,"general",0,"72552",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
224,"7161020265","071610202658","BACKWOODS 5PK BLACK RUSSIAN","EACH","1","5.85","5.850","7.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","7.00",7,"22.00",0,0,"D",0,"general",0,"28642",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
225,"7161020309","071610203099","BACKWOODS BANANA 5PK","EACH","1","3.74","3.740","8.84",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","3.00",3,"57.69",8,2,"B",0,"general",0,"29618",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
226,"7161020322","071610203228","ZAZA GAS HOUSE",,"1","4.00","7.790","9.99",,,,,"Tax","TOBACCO PRODUCTS",,,"6.00",6,"59.96",0,0,"D",0,"general",0,"55867",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
227,"7161020283","71610202832","BACKWOODS COGNAC 5PK",,"1","3.50","5.850","7.50",,,,,"Tax","TOBACCO PRODUCTS",,,"6.00",6,"53.33",1,0,"D",0,"general",0,"19171",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
228,"7161020364","071610203648","DUTCH BERRY FUSION",,"1","0.79","0.800","1.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","35.00",35,"47.33",30,7,"B",0,"general",0,"63973",30,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
229,"7161020367","071610203679","DUTCH IRISH FUSION","MISC","1","1.22","1.220","1.56",,,,,"Tax","TOBACCO PRODUCTS",,,"14.00",14,"21.79",1,1,"C",0,"general",0,"74392",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
230,"7161020353","71610203532","BACKWOODS GRAPE 5PK",,"1","3.50","6.900","7.50",,,,,"Tax","TOBACCO PRODUCTS",,,"1.00",1,"53.33",1,0,"D",0,"general",0,"01971",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
231,"7161020352","071610203525","DUTCH PLATINUM FUSION","MISC","1","1.22","1.220","1.50",,,,,"Tax","TOBACCO PRODUCTS",,,"15.00",15,"18.67",0,0,"D",0,"general",0,"72256",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
232,"7161020378","071610203785","DUTCH DIAMOND FUSION","MISC","1","1.20","1.200","1.54",,,,,"Tax","TOBACCO PRODUCTS",,,"0.00",0,"22.08",2,2,"D",0,"general",0,"71610203785",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
233,"7161020366","071610203662","DUTCH HONEY FUSION","MISC","1","0.80","0.780","1.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","11.00",11,"46.67",0,0,"D",0,"general",0,"58669",30,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
234,"7161020369","071610203693","DUTCH OG FUSION","MISC","1","1.22","1.220","1.56",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","11.00",11,"21.79",0,0,"D",0,"general",0,"26694",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
235,"7161030186","071610301863","DUTCH HONEY BERRY 5PK",,"1","3.50","3.740","7.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","3.00",3,"53.33",8,1,"B",0,"general",0,"82154",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
236,"7161020422","071610204225","BACKWOODS 5PK CHOCOLATE","EACH","1","3.74","3.740","7.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","5.00",5,"50.13",8,1,"B",0,"general",0,"71610204225",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
237,"7161030189","071610301894","BACKWOODS 5PK ORIGINAL","EACH","1","3.98","3.750","7.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","7.00",7,"46.93",0,0,"D",0,"general",0,"15016",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
238,"7161030192","071610301924","BACKWOODS 5PK SWEET AROMATIC","EACH","1","3.98","4.220","7.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","11.00",11,"46.93",3,3,"B",0,"general",0,"14345",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
240,"7161030195","071610301955","ORIGINAL SINGLE","SINGLE","1","1.62","1.620","2.08",,,,,"Tax","TOBACCO PRODUCTS",,,"22.00",22,"22.12",0,0,"D",0,"general",0,"71171",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
241,"7161030198","071610301986","BACKWOODS SINGLE SWEET AROMATIC","EACH","1","0.85","0.850","2.00",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","6.00",6,"57.50",1,1,"C",0,"general",0,"301986",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
242,"7161030226","071610302266","HONEY BOURBON 5PK","MISC","1","5.85","5.850","7.50",,,,,"Tax","TOBACCO PRODUCTS",,,"4.00",4,"22.00",0,0,"D",0,"general",0,"01804",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
243,"7161030279","071610302792","BACKWOODS 5PK RUSSIAN CREAM","EACH","1","3.73","3.740","8.00",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","1.00",1,"53.38",8,2,"B",0,"general",0,"15891",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
244,"7161049656","071610496569","DUTCH JAVA FUSION","MISC","1","1.22","1.220","1.56",,,,,"Tax","TOBACCO PRODUCTS",,,"8.00",8,"21.79",0,0,"D",0,"general",0,"98786",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
245,"7161049933","071610499331","DUTCH MASTER PALMA 2 CIGARS","MISC","1","2.27","2.170","4.00",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","19.00",19,"43.25",1,1,"C",0,"general",0,"97921",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
246,"7161030306","071610303065","BACKWOODS SINGLE RUSSIAN CREAM","EACH","1","0.93","0.930","2.08",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","6.00",6,"55.29",24,4,"B",0,"general",0,"15618",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
248,"7161050564","071610505643","DUTCH BLEND SILVER","MISC","1","1.22","1.220","1.56",,,,,"Tax","TOBACCO PRODUCTS",,,"7.00",7,"21.79",0,0,"D",0,"general",0,"92123",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
249,"7161050572","071610505728","DUTCH SWEET FUSION","MISC","1","1.22","1.220","1.56",,,,,"Tax","TOBACCO PRODUCTS",,,"9.00",9,"21.79",0,0,"D",0,"general",0,"78979",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
250,"7161049953","071610499539","DUTCH MASTER GREEN 3PK","MISC","1","2.84","2.840","3.50",,,,,"Tax","TOBACCO PRODUCTS",,,"20.00",20,"18.86",1,1,"C",0,"general",0,"97529",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
251,"7161049949","071610499492","DUTCH MASTER BLUE PALMA 3PK",,"1","1.14","1.100","3.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","0.00",0,"67.43",30,3,"B",0,"general",0,"30645",30,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
254,"7339000780","073390007805","MENTOS SPEARMINT","MISC","1","1.62","1.620","2.08",,,,,"Tax","SNACKS/ FOOD",,,"1.00",1,"22.12",0,0,"D",0,"general",0,"89883",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
255,"7339001393","073390013936","MENTOS PURE FRESH FRESH MINT GUM 15PIECES",,"1","1.60","1.600","3.50",,,,,"Tax","SNACKS/ FOOD",,"JETRO","11.00",11,"54.29",10,4,"B",0,"general",0,"21946",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
256,"7339001388","073390013882","MENTOS GUM PURE WHITE 15PIECES",,"1","1.60","2.150","3.50",,,,,"Tax","SNACKS/ FOOD",,"KARINA DROPPED MERCH","10.00",10,"54.29",12,3,"B",0,"general",0,"06691",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
258,"7376553044","73765530445","HAPPY KIT DELUXE","MISC","1","12.00","24.340","30.00",,,,,"Tax","MISC",,,"0.00",0,"60.00",1,0,"D",0,"general",0,"26795",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
259,"7339001394","073390013943","MENTOS PURE FRESH WINTERGREEN GUM 15PIECES",,"1","1.60","1.410","3.50",,,,,"Tax","SNACKS/ FOOD",,"KARINA DROPPED MERCH","1.00",1,"54.29",1,1,"C",0,"general",0,"43445",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
262,"7478000070","74780000703","S. PELLEGRINO SPARKLING NATURAL MINERAL WATER 16.9OZ","MISC","1","1.50","2.430","3.00",,,,,"Tax","BEVERAGES",,"JETRO","2.00",2,"50.00",0,0,"D",0,"general",0,"34503",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
267,"7618300320","076183003206","SNAPPLE ZERO SUGAR LEMON TEA","MISC","1","1.81","1.810","2.50",,,,,"Tax","BEVERAGES",,,"0.00",0,"27.60",0,0,"D",0,"general",0,"72890",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
269,"7717012012","77170120128","OCB CONES UNBLEACHED KING",,"1","1.16","2.430","3.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"0.00",0,"61.33",1,0,"D",0,"general",0,"80457",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
271,"7717012710","77170127103","OCB CONES UNBLEACHED 50PK BOX",,"1","16.22","16.220","20.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"0.00",0,"18.90",1,0,"D",0,"general",0,"81183",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
272,"7717012267","77170122672","OCB CONES SMALL",,"1","1.17","2.430","3.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"0.00",0,"61.00",1,0,"D",0,"general",0,"87525",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
273,"7717012269","77170122696","OCB CONES MINI",,"1","0.90","2.430","3.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"0.00",0,"70.00",1,0,"D",0,"general",0,"96069",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
274,"7717012902","77170129022","OCB CONES BROWN KING",,"1","1.15","2.430","3.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"23.00",23,"61.67",1,0,"D",0,"general",0,"28882",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
275,"7717012904","077170129046","OCB CONES BROWN 1/4",,"1","1.17","2.430","3.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"28.00",28,"61.00",0,0,"D",0,"general",0,"89058",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
276,"8066094431","080660944319","ST PAULI GIRL",,"1","1.04","1.040","2.58",,,,,"Tax","BEER",,,"12.00",12,"59.69",0,0,"D",0,"general",0,"80660944319",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
277,"8163552716","81635527162","ALIEN INCENSE BURNER",,"1","21.89","21.890","28.00",,,,,"Tax","TRAYS/ ASHTRAYS",,,"1.00",1,"21.82",1,0,"D",0,"general",0,"25095",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
278,"7717012906","077170129060","OCB CONES BROWN MINI",,"1","1.10","2.430","3.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,,"5.00",5,"63.33",0,0,"D",0,"general",0,"14424",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
279,"8163564005","81635640052","SMOKING ESSENTIALS KIT GOOD VIBES","MISC","1","24.34","24.340","31.20",,,,,"Tax","MISC",,,"1.00",1,"21.99",1,0,"D",0,"general",0,"05482",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
280,"8163564007","81635640076","SMOKING ESSENTIALS KIT LEAF MONSTER","MISC","1","24.34","24.340","31.20",,,,,"Tax","MISC",,,"1.00",1,"21.99",1,0,"D",0,"general",0,"12244",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
281,"8163514466","081635144666","CHEECH AD CHONG HAND PIPE","MISC","1","16.22","16.220","20.80",,,,,"Tax","HAND PIPES",,,"0.00",0,"22.02",2,2,"D",0,"general",0,"57258",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
282,"8163552715","81635527155","TREEMAN INCENSE BURNER","MISC","1","21.89","21.890","28.07",,,,,"Tax","MISC",,,"1.00",1,"22.02",1,0,"D",0,"general",0,"13582",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
283,"8305718693","83057186934","BUDDHA HEMP CREAM","MISC","1","12.17","12.170","15.60",,,,,"Tax","CBD",,,"1.00",1,"21.99",1,0,"D",0,"general",0,"91975",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
284,"8653710245","86537102455","HOOKAH TO GO","MISC","1","16.22","16.220","20.80",,,,,"Tax","HOOKAH RELATED",,,"1.00",1,"22.02",1,0,"D",0,"general",0,"98115",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
285,"8392887321","83928873215","JELLY GUMMIES INDICA PASSION FRUIT","MISC","1","32.45","32.450","41.60",,,,,"Tax","EDIBLES",,,"0.00",0,"22.00",1,0,"D",0,"general",0,"98736",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
287,"8769200574","87692005742","TRULY RASPBERRY LIME","MISC","1","1.62","1.620","2.08",,,,,"Tax","BEER",,,"0.00",0,"22.12",1,0,"D",0,"general",0,"28050",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
289,"8769200829","87692008293","TRULY PINEAPPLE","MISC","1","1.62","1.620","2.08",,,,,"Tax","BEER",,,"0.00",0,"22.12",1,0,"D",0,"general",0,"55340",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
291,"8769200685","087692006855","TRULY BLUEBERRY","MISC","1","2.33","2.330","2.99",,,,,"Tax","BEER",,,"0.00",0,"22.07",1,1,"D",0,"general",0,"75248",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
293,"8769200990","87692009900","TRULY WATERMELON KIWI","MISC","1","1.62","1.620","2.08",,,,,"Tax","BEER",,,"0.00",0,"22.12",1,0,"D",0,"general",0,"05301",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
294,"8769201225","87692012252","TRULY TROPICAL PUNCH","MISC","1","1.62","1.620","2.08",,,,,"Tax","BEER",,,"0.00",0,"22.12",1,0,"D",0,"general",0,"03967",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
295,"8769201224","87692012245","TRULY BERRY PUNCH","MISC","1","2.33","2.330","2.99",,,,,"Tax","BEER",,,"0.00",0,"22.07",1,0,"D",0,"general",0,"35505",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
296,"8769201226","87692012269","TRULY CITRUS PUNCH","MISC","1","1.62","1.620","2.08",,,,,"Tax","BEER",,,"0.00",0,"22.12",1,0,"D",0,"general",0,"03199",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
297,"8769201353","87692013532","TRULY CITRUS ORANGE PEACH PIZZ","MISC","1","2.33","2.330","2.99",,,,,"Tax","BEER",,,"0.00",0,"22.07",1,0,"D",0,"general",0,"13400",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
298,"8769201301","87692013013","TRULY CLASSIC LIME","MISC","1","1.62","1.620","2.08",,,,,"Tax","BEER",,,"0.00",0,"22.12",1,0,"D",0,"general",0,"05585",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
299,"9047833100","090478331003","JARRITOS SIDRAL MUNDET","MISC","1","1.12","1.620","2.50",,,,,"Tax","BEVERAGES",,,"1.00",1,"55.20",0,0,"D",0,"general",0,"06812",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
300,"9047841001","090478410012","JARRITOS MANDARIN",,"1","1.12","1.050","2.50",,,,,"Tax","BEVERAGES",,"JETRO","44.00",44,"55.20",0,0,"D",0,"general",0,"81176",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
301,"8769275131","87692751311","TWISTED TEA HALF HALF","MISC","1","2.43","2.430","3.11",,,,,"Tax","BEER",,,"0.00",0,"21.86",1,0,"D",0,"general",0,"56866",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
302,"9047841002","090478410029","JARRITOS TAMARIND",,"1","1.12","1.050","2.50",,,,,"Tax","BEVERAGES",,"JETRO","10.00",10,"55.20",4,4,"B",0,"general",0,"41856",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
303,"9047841005","090478410050","JARRITOS LIME","MISC","1","1.12","1.620","2.50",,,,,"Tax","BEVERAGES",,,"1.00",1,"55.20",0,0,"D",0,"general",0,"39062",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
304,"9047841008","090478410081","JARRITOS GUAVA",,"1","1.12","1.050","2.50",,,,,"Tax","BEVERAGES",,"JETRO","23.00",23,"55.20",24,3,"B",0,"general",0,"26153",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
305,"9047841003","090478410036","JARRITOS FRUIT PUNCH","MISC","1","1.12","1.040","2.50",,,,,"Tax","BEVERAGES",,"JETRO","15.00",15,"55.20",24,3,"B",0,"general",0,"49077",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
306,"9047841004","090478410043","JARRITOS PINEAPPLE",,"1","1.12","1.050","2.50",,,,,"Tax","BEVERAGES",,"JETRO","16.00",16,"55.20",24,3,"B",0,"general",0,"91568",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
307,"9047841007","090478410074","JARRITOS GRAPEFRUIT","MISC","1","1.12","1.620","2.50",,,,,"Tax","BEVERAGES",,,"0.00",0,"55.20",3,3,"D",0,"general",0,"90478410074",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
309,"9047841010","090478410104","JARRITOS MANGO","MISC","1","1.12","1.020","2.50",,,,,"Tax","BEVERAGES",,"JETRO","8.00",8,"55.20",0,0,"D",0,"general",0,"71693",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
314,"9754913282","097549132828","CERVEZA AGUILA SINGLE","SINGLE","1","1.53","1.530","3.25",,,,,"Tax","BEER",,,"0.00",0,"52.92",0,0,"D",0,"general",0,"97549132828",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
315,"9158503170","91585031701","CLIPPER RAW CORK","MISC","1","3.24","3.240","4.16",,,,,"Tax","LIGHTERS / TORCH",,,"0.00",0,"22.12",1,0,"D",0,"general",0,"89885",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
