ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Unit Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
1507,"9999994768","0000","EXOTIC CARTS 1GR CART",,"1","0.00","0.000","35.00",,,,,"Tax","THCA PRODUCTS",,"Black Bunker","0.00",0,"100.00",5,2,"D",0,"general",0,"62900",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1508,"7286650814","6972866508140","RAZ LTX 25K MANGO LOCO",,"1","15.00","14.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Smoke Nation","0.00",0,"57.14",5,3,"D",0,"general",0,"50771",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1509,"7286650790, 7826966055","6972866507907, 6978269660553","RAZ LTX 25K BLACK CHERRY PEACH",,"1","12.40","12.400","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00, 5.00",5,"64.57",5,5,"D",0,"general",0,"52060",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1510,"7286650746","6972866507464","RAZ LTX 25K FROZEN RASPBERRY WATERMELON",,"1","15.00","10.600","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"57.14",5,5,"D",0,"general",0,"01887",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1511,"7286650768, 7826966059, 9011000070","8990110000705, 8990110000705, 8990110000705","RAZ LTX 25K BLUE RAZ ICE",,"1","12.40","12.400","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00, 5.00, 0.00",5,"64.57",10,6,"A",0,"general",0,"81851",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1512,"7286650780","6972866507808","RAZ LTX 25K SOUR WATERMELON PEACH",,"1","15.00","10.600","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"57.14",5,2,"D",0,"general",0,"32618",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1513,"7286650742","6972866507426","RAZ LTX 25K FROZEN JUICY STRAWBERRY",,"1","15.00","11.200","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"57.14",5,3,"D",0,"general",0,"38541",5,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
1514,"7286650762","6972866507624","RAZ LTX 25K NIGHT CRAWLER",,"1","15.00","15.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"57.14",5,3,"D",0,"general",0,"01649",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1515,"7286650664","6972866506641","RAZ LTX 25K NEW YORK MINT",,"1","15.00","14.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Smoke Nation","0.00",0,"57.14",10,6,"D",0,"general",0,"07822",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1516,"7286650778","6972866507785","RAZ LTX 25K SOUR APPLE WATERMELON",,"1","15.00","10.600","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"57.14",5,4,"D",0,"general",0,"58636",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1517,"7286650668, 7826966070","6972866506689, 6978269660706","RAZ LTX 25K SOUR APPLE ICE",,"1","12.40","12.400","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00, 5.00",5,"64.57",10,8,"D",0,"general",0,"33474",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1518,"7286650788, 7277797176","6972777971767, 6972777971767","RAZ LTX 25K STRAWBERRY KIWI PEAR",,"1","15.00","11.200","35.00",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","0.00, 1.00",1,"57.14",5,3,"A",0,"general",0,"40219",5,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
1522,"7286650290","6972866502902","RAZ LTX 25K FIRE & ICE",,"1","15.00","0.000","35.00",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","0.00",0,"57.14",0,0,"D",0,"general",0,"98041",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1523,"1012543834","810125438349","GEEKBAR X 25K SOUR FCUKING FAB",,"1","16.00","16.000","35.00",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","1.00",1,"54.29",5,2,"B",0,"general",0,"24845",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1524,"1012543994","810125439940","GEEKBAR X 25K STRAWBERRY COLADA",,"1","14.00","14.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Black Bunker","2.00",2,"60.00",5,3,"A",0,"general",0,"69393",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1525,"1012543820","810125438202","GEEKBAR X 25K SOUR MANGO PINEAPPLE",,"1","15.00","15.000","35.00",,,,,"Tax","NICOTINE VAPES",,"DK DISTRO","0.00",0,"57.14",5,2,"B",0,"general",0,"40516",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1526,"1012543832","810125438325","GEEKBAR X 25K STRAWBERRY B-BURST",,"1","14.00","14.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Black Bunker","4.00",4,"60.00",5,1,"B",0,"general",0,"06414",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1527,"1012543992","810125439926","GEEKBAR X 25K BLACKBERRY BLUEBERRY",,"1","15.00","15.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Smoke Nation","0.00",0,"57.14",5,3,"D",0,"general",0,"37953",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1528,"01","0000","TEST",,"1","0.00","0.000","1.00",,,,,"Tax",,,"Nepa 305","0.00",0,"100.00",1,1,"D",0,"general",0,"06723",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1529,"9999930798","0000","FUNNY TSHIRTS",,"1","0.00","0.000","15.00",,,,,"Tax","CLOTHING ACCESSORIES",,,"15.00",15,"100.00",0,0,"D",0,"general",0,"05256",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1530,"9999983891","0000","STONER DAY TSHIRTS",,"1","0.00","0.000","25.99",,,,,"Tax","CLOTHING ACCESSORIES",,,"3.00",3,"100.00",0,0,"D",0,"general",0,"05291",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1531,"9999981227","0000","M.V.S.S. TSHIRTS",,"1","0.00","0.000","20.00",,,,,"Tax","CLOTHING ACCESSORIES",,,"2.00",2,"100.00",0,0,"D",0,"general",0,"00123",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1532,"4421682817","644216828173","CANDY KING SALT ICE 35MG STRAWBERRY WATERMELON BUBBLEGUM","30ML","1","0.00","0.000","13.99",,,,,"Tax","VAPE JUICES",,,"3.00",3,"100.00",0,0,"D",0,"general",0,"23074",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1533,"4421690972","644216909728","CANDY KING SALT 35MG HARD APPLE","30ML","1","0.00","0.000","13.99",,,,,"Tax","VAPE JUICES",,,"2.00",2,"100.00",0,0,"D",0,"general",0,"56536",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1537,"1600201111, 1600201121","016002011210, 016002011210","BUNNY BANGER SET",,"1","0.00","0.000","35.00",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,,"0.00, 0.00",0,"100.00",0,0,"D",0,"general",0,"61276",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1538,"4069567309","6940695673094","SMOK TFV18 TANK 7.5ML KIT PLATING MATTE BLACK",,"1","0.00","0.000","40.00",,,,,"Tax","DEVICES: BATTERIES & MODS",,"lightFIRE/ kanger","1.00",1,"100.00",0,0,"D",0,"general",0,"05891",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1540,"1016428084","810164280848","GEEKBAR SOUR WATERMELON DROP",,"1","8.00","0.000","30.00",,,,,"Tax","NICOTINE VAPES",,"Black Bunker","0.00",0,"73.33",5,3,"D",0,"general",0,"49190",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1541,"9999948643","0000","1 OZ BAGS GET LOST",,"1","0.23","0.230","1.00",,,,,"Tax","MISCELLANEOUS",,"Nepa 305","31.00",31,"77.00",0,0,"D",0,"general",0,"52567",50,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1542,"8939201019","889392010190","CELSIUS PEACH VIBE 12OZ","12OZ","1","1.61","1.610","3.50",,,,,"Tax","BEVERAGES",,"Nepa 305","2.00",2,"54.00",12,5,"B",0,"general",0,"61296",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1543,"8939202139","889392021394","CELSIUS TROPICAL VIBE 12OZ","12OZ","1","0.00","0.000","3.50",,,,,"Tax","BEVERAGES",,"KARINA DROPPED MERCH","0.00",0,"100.00",4,2,"D",0,"general",0,"92170",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1544,"6298329995","762983299955","SMOKY PREMIUM BUTANE 9X","300ML","1","2.50","3.000","6.00",,,,,"Tax","LIGHTERS & TORCHES",,"Black Bunker","0.00",0,"58.33",1,1,"D",0,"general",0,"95749",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1545,"1008884705","810088847059","URB FLIGHT FUEL 710 CART 2GR INDICA BLUEBERRY COOKIES",,"1","12.50","12.500","29.99",,,,,"Tax","THCA PRODUCTS",,"Black Bunker","0.00",0,"58.32",6,4,"D",0,"general",0,"56164",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1546,"1008884699","810088846991","URB FLIGHT FUEL 710 CART 2GR HYBRID SUGAR COOKIE",,"1","12.50","12.500","29.99",,,,,"Tax","THCA PRODUCTS",,"Black Bunker","0.00",0,"58.32",6,1,"D",0,"general",0,"06039",6,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1547,"1008884695","810088846953","URB FLIGHT FUEL 710 CART 2GR SATIVA STRAWBERRY KUSH",,"1","12.50","12.500","29.99",,,,,"Tax","THCA PRODUCTS",,"Black Bunker","0.00",0,"58.32",6,1,"D",0,"general",0,"55145",6,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1550,"0467419602","704674196020","PRESSD 7HYDROX 30MG THE HULK BLEND 3PK",,"1","0.00","0.000","36.00",,,,,"Tax","KRATOM",,"UNKNOWN","1.00",1,"100.00",0,0,"D",0,"general",0,"96748",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1551,"5000963750, 5000963752","0000, 850009637529","EYCE SILICONE MINI BEAKER BONG",,"1","0.00","0.000","35.99",,,,,"Tax","BONGS",,"Black Bunker","1.00, 0.00",1,"100.00",0,0,"D",0,"general",0,"32718",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1552,"2221040635","7622210406354","MILKA CHOCO STICKS",,"1","0.00","0.000","4.99",,,,,"Tax","SNACKS / MUNCHIES",,"KARINA DROPPED MERCH","3.00",3,"100.00",0,0,"D",0,"general",0,"28938",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1553,"0050041848","8000500418482","KINDER SCHOKO BONS CRISPY",,"1","0.00","0.000","3.99",,,,,"Tax","SNACKS / MUNCHIES",,"UNKNOWN","0.00",0,"100.00",1,1,"D",0,"general",0,"34232",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1554,"9999929728","0000","SUPREME STICKER",,"1","0.00","0.000","9.99",,,,,"Tax","MISCELLANEOUS",,,"2.00",2,"100.00",0,0,"D",0,"general",0,"27133",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1555,"2840009156","0000","LAY'S CLASSIC",,"1","0.00","0.000","2.00",,,,,"Tax","SNACKS / MUNCHIES",,"Nepa 305","0.00",0,"100.00",0,0,"D",0,"general",0,"26012",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1560,"1016428185","810164281852","GEEKBAR X 25K ATL MINT",,"1","11.00","0.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Smoke Nation","0.00",0,"68.57",5,3,"D",0,"general",0,"07021",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1561,"7286650766, 7826966067","6972866507662, 6978269660676","RAZ LTX 25K BLUEBERRY WATERMELON",,"1","12.40","12.400","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00, 5.00",5,"64.57",5,3,"D",0,"general",0,"27826",5,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
1563,"7161049853","071610498532","DUTCH MASTERS 3PK CHOCOLATE","3PK","1","0.00","0.000","3.50",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","16.00",16,"100.00",0,0,"D",0,"general",0,"45182",10,"sunday",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1564,"8700055312","5287000553124","COCO NARA CHARCOAL 120CT",,"1","10.00","10.000","19.99",,,,,"Tax","HOOKAH RELATED",,"Nepa 305","0.00",0,"49.97",0,0,"D",0,"general",0,"85770",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1565,"TSP00558C, TTED4/48H, TRB00550M, TGD00660C, TGD00660M, TRB00550C, TDC07/50M, TDC07/50H, TTR00652M, TTR00652H, TTR00652C, TSPT0754M, TSPT0754H","0000, 0000, 0000, 0000, 0000, 0000, 0000, 0000, 0000, 0000, 0000, 0000, 0000","305 VALERA LOPEZ CIGARS",,"1","0.00","0.000","6.99",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","5.00, 1.00, 5.00, 13.00, 1.00, 4.00, 7.00, 0.00, 3.00, 2.00, 9.00, 7.00, 4.00",61,"100.00",1,1,"B",0,"general",0,"16259",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1566,"9213834752","792138347521","ROYAL HONEY VIP","20G","1","0.83","0.830","4.99",,,,,"Tax","SEX RELATED ITEMS",,"KARINA DROPPED MERCH","34.00",34,"83.37",12,3,"B",0,"general",0,"41049",12,,,,,0,1,"Inventory Item",,,0,0,0,0,,,0,0
1567,"3710544836","6937105448366","HQD CUVIE PLUS BLACK DRAGON",,"1","6.67","6.670","14.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","5.00",5,"52.36",6,1,"B",0,"general",0,"20594",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1569,"56789","0000","One Hitter Glass Color",,"1","0.71","0.890","4.00",,,,,"Tax","HAND PIPES",,"HIGHEST GOODS","23.00",23,"82.25",1,1,"C",0,"general",0,"77018",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1570,"7598405308","6975984053080","RAZ 9K GRAPE ICE",,"1","13.00","10.000","30.00",,,,,"Tax","NICOTINE VAPES",,"YMY GREEN","0.00",0,"56.67",5,3,"D",0,"general",0,"45783",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1571,"5200010247","052000102475","GATORADE FROST GLACIER CHERRY 20OZ","20OZ","1","0.32","0.830","2.50",,,,,"Tax","BEVERAGES",,"JETRO","14.00",14,"87.20",8,3,"B",0,"general",0,"54531",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1573,"9999939021","0000","ROLLBUD FIRST EDITION",,"1","0.00","0.000","12.50",,,,,"Tax","MISCELLANEOUS",,,"1.00",1,"100.00",0,0,"D",0,"general",0,"82028",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1574,"9999959655","0000","CLEAR BAGS 12510",,"1","0.28","0.280","2.00",,,,,"Tax","MISCELLANEOUS",,"Nepa 305","7.00",7,"86.00",2,2,"C",0,"general",0,"55356",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1575,"3860728294","738607282948","SLAPWOODS RUSSIAN CREAM",,"1","0.00","0.000","7.99",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","1.00",1,"100.00",0,0,"D",0,"general",0,"59685",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1576,"7598405288","6975984052885","RAZ 9K STRAWBERRY SHORTCAKE",,"1","13.00","9.000","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"56.67",5,3,"D",0,"general",0,"25778",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1577,"1012543842","810125438424","GEEKBAR X 25K WATERMELON ICE",,"1","10.20","10.200","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","2.00",2,"70.86",5,3,"A",0,"general",0,"24432",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1579,"5200032486","052000324860","GATORADE FROST GLACIER FREEZE 20OZ","20OZ","1","0.00","0.000","2.50",,,,,"Tax","BEVERAGES",,"KARINA DROPPED MERCH","4.00",4,"100.00",0,0,"D",0,"general",0,"19855",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1581,"9823228123","598232281231","BB PEN 3GR THCA SATIVA SOUR CANDY GAS","3G","1","14.67","15.000","35.00",,,,,"Tax","THCA PRODUCTS",,"YERSON HIGH LIFE","0.00",0,"58.09",5,4,"D",0,"general",0,"15652",5,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1582,"9823228128","598232281286","BB PEN 3GR THCA INDICA DEVIL FRUIT","3G","1","12.00","12.000","35.00",,,,,"Tax","THCA PRODUCTS",,"Black Bunker","0.00",0,"65.71",10,6,"D",0,"general",0,"36696",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1583,"1012543818","810125438189","GEEKBAR X 25K BANANA TAFFY FREEZE",,"1","15.00","15.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","3.00",3,"57.14",5,1,"B",0,"general",0,"43993",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1584,"1012543838, 1012543924","810125438387, 0000","GEEKBAR X 25K MIAMI MINT",,"1","11.80","11.800","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","5.00, 0.00",5,"66.29",10,7,"A",0,"general",0,"77117",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1588,"9999970170","0000","WWC PEN 1GR",,"1","6.00","6.000","26.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","5.00",5,"77.77",20,3,"A",0,"general",0,"76273",20,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1589,"2540261259","8425402612590","SHARK HOOKAH FOIL ROUNDED 5.5IN",,"1","1.20","1.200","4.00",,,,,"Tax","HOOKAH RELATED",,"KARINA DROPPED MERCH","8.00",8,"70.00",1,1,"C",0,"general",0,"16948",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1590,"9999937964","0000","HOT PLATE ELECTRIC BURNER",,"1","9.00","0.000","25.00",,,,,"Tax","HOOKAH RELATED",,"KARINA DROPPED MERCH","1.00",1,"64.00",0,0,"D",0,"general",0,"33107",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1591,"7286650782","6972866507822","RAZ LTX 25K WATERMELON ICE",,"1","15.00","15.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"57.14",5,3,"D",0,"general",0,"63701",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1592,"4349865341","6943498653416","VAPORESSO XROS PRO KIT BLUE",,"1","20.80","20.800","55.00",,,,,"Tax","DEVICES: BATTERIES & MODS",,"Kanger","1.00",1,"62.18",0,0,"D",0,"general",0,"40367",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1593,"4349865340","6943498653409","VAPORESSO XROS PRO KIT RED",,"1","20.80","20.800","45.00",,,,,"Tax","DEVICES: BATTERIES & MODS",,"Kanger","0.00",0,"53.78",0,0,"D",0,"general",0,"38084",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1594,"4069564800","0000","SMOK NOVO X KIT BLACK STABILIZING WOOD",,"1","0.00","0.000","46.00",,,,,"Tax","DEVICES: BATTERIES & MODS",,"lightFIRE/ kanger","1.00",1,"100.00",0,0,"D",0,"general",0,"49208",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1595,"5894717924","6958947179249","ISPURE BUDYCAN WATERPIPE",,"1","8.00","8.000","31.99",,,,,"Tax","HAND PIPES",,"Smoke Nation","1.00",1,"74.99",2,1,"B",0,"general",0,"22503",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1597,"9999922030","0000","CANNABIS MOCKTAIL CREATOR","30ML","1","0.00","0.000","21.99",,,,,"Tax","THCA PRODUCTS",,,"2.00",2,"100.00",0,0,"D",0,"general",0,"02019",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1598,"9999976741","0000","VAYU THCA LIQUID DIAMONDS DISPOSABLE 1GR HYBRID WEDDING CAKE",,"1","0.00","0.000","35.00",,,,,"Tax","THCA PRODUCTS",,,"0.00",0,"100.00",0,0,"D",0,"general",0,"97729",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1599,"9999930243","0000","VAYU THCA LIQUID DIAMONDS DISPOSABLE 1GR INDICA HARDCORE OG",,"1","0.00","0.000","35.00",,,,,"Tax","THCA PRODUCTS",,,"0.00",0,"100.00",0,0,"D",0,"general",0,"25005",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1601,"9999926951","0000","VAYU DELTA8 DISPOSABLE 1GR HYBRID BISCOTTI",,"1","0.00","0.000","30.00",,,,,"Tax","THCA PRODUCTS",,,"0.00",0,"100.00",0,0,"D",0,"general",0,"15939",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1602,"8008201003","0000","VAYU THCA LIQUID DIAMONDS DISPOSABLE 2.5GR SATIVA SOUR TANGIE",,"1","0.00","0.000","45.00",,,,,"Tax","THCA PRODUCTS",,,"0.00",0,"100.00",1,1,"D",0,"general",0,"33971",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1603,"8008201201","0000","VAYU THCA LIQUID DIAMONDS DISPOSABLE 2.5GR INDICA BLACKBERRY KUSH",,"1","0.00","0.000","45.00",,,,,"Tax","THCA PRODUCTS",,,"0.00",0,"100.00",1,1,"D",0,"general",0,"47887",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1604,"8008201104","0000","VAYU THCA LIQUID DIAMONDS DISPOSABLE 2.5GR HYBRID MIMOSA",,"1","0.00","0.000","45.00",,,,,"Tax","THCA PRODUCTS",,,"0.00",0,"100.00",0,0,"D",0,"general",0,"54872",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1605,"7286650764, 7277797154","6972777971545, 6972777971545","RAZ LTX 25K WINTERGREEN",,"1","15.00","14.000","35.00",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","0.00, 2.00",2,"57.14",5,3,"A",0,"general",0,"90623",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1606,"7286650816","6972866508164","RAZ LTX 25K CLEAR SAPPHIRE",,"1","15.00","11.400","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"57.14",5,4,"D",0,"general",0,"17011",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1607,"3511201037","735112010370","MOCHI GUMMIES 10PK PASSION GUAVA","10PK","1","12.00","12.000","26.00",,,,,"Tax","EDIBLES",,"KARINA DROPPED MERCH","0.00",0,"53.85",0,0,"B",0,"general",0,"07238",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1608,"3511201013","735112010134","MOCHI GUMMIES 10PK HAWAIIAN PUNCH","10PK","1","12.00","12.000","26.00",,,,,"Tax","EDIBLES",,"KARINA DROPPED MERCH","3.00",3,"53.85",5,1,"B",0,"general",0,"44783",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1609,"9871598988","198715989885","TROPIC 3IN1 GRINDER PIPE LIGHTER",,"1","15.00","15.000","36.00",,,,,"Tax","GRINDERS",,"UNKNOWN","4.00",4,"58.33",0,0,"D",0,"general",0,"93363",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1610,"9871549143","198715491432","TROPIC SWIRL GRINDER",,"1","10.00","10.000","21.99",,,,,"Tax","GRINDERS",,"UNKNOWN","3.00",3,"54.52",0,0,"D",0,"general",0,"34363",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1611,"4182173353","0000","FUME INFINITY DRAGON FRUIT",,"1","7.50","0.000","21.00",,,,,"Tax","NICOTINE VAPES",,"UNKNOWN","5.00",5,"64.29",0,0,"D",0,"general",0,"03283",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1612,"4182173366","6941821733668","FUME INFINITY SUMMER BLACK ICE",,"1","7.50","0.000","21.00",,,,,"Tax","NICOTINE VAPES",,"UNKNOWN","0.00",0,"64.29",5,1,"D",0,"general",0,"83742",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1613,"9999990715","0000","BACKPACKBOYZ",,"1","0.00","0.000","80.00",,,,,"Tax","CLOTHING ACCESSORIES",,,"1.00",1,"100.00",0,0,"D",0,"general",0,"29511",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1614,"4025081373, 4025081376, 4025081375, 4025081374","840250813759, 840250813759, 840250813759, 840250813759","PULSAR 510 DL BATTERY",,"1","0.00","0.000","35.00",,,,,"Tax","DEVICES: BATTERIES & MODS",,"UNKNOWN","0.00, 2.00, 0.00, 0.00",2,"100.00",8,1,"B",0,"general",0,"51680",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1615,"7471014708","6974710147086","FUME ULTRA KIWI STRAWBERRY",,"1","6.35","6.350","16.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","8.00",8,"60.31",0,0,"D",0,"general",0,"78687",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1616,"7598405292","6975984052922","RAZ 9K DRAGON FRUIT LEMONADE",,"1","13.00","8.000","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"56.67",5,3,"D",0,"general",0,"52616",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1617,"1616517401","716165174011","RAW PAPER CLASSIC CONNOISSEUR KING + TIP ROLLING",,"1","0.00","0.000","4.00",,,,,"Tax","ROLLING PAPERS & CONES",,"Nepa 305","14.00",14,"100.00",1,1,"C",0,"general",0,"81053",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1618,"1016428255","810164282552","GEEKBAR STONEMINTZ",,"1","8.50","8.500","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"71.67",5,5,"D",0,"general",0,"28799",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1619,"1016428253","810164282538","GEEKBAR PEPPERMINTZ",,"1","7.60","0.000","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"74.67",5,4,"D",0,"general",0,"84749",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
